"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_0143",-2.46746783866496,4.85257213914975,24.3031346107133,2.75365753782001e-05,0.000538003490500302,"pilB"
"SL1344_2429",-3.81195095943122,3.81113398523067,23.6886161346933,2.94857043589302e-05,0.000573536090096714,"eutD"
"SL1344_0346",-2.23595655706429,6.41818732481081,26.7680012351233,3.00987496495591e-05,0.000582881513037276,"SL1344_0346"
"SL1344_3667",0.589545507411725,8.71321807746004,23.187692215474,3.02498583980177e-05,0.000583238497884588,"secB"
"SL1344_2011",-2.08060497682143,5.02784346684277,23.7550351128885,3.05049237524118e-05,0.000585587968627084,"cbiA"
"SL1344_4139",-0.75950942061292,6.91555495564605,23.1318762228916,3.07740886349533e-05,0.000588186494083716,"SL1344_4139"
"SL1344_2244",-2.22650680439393,4.30652780847675,23.0994151229283,3.1083396729606e-05,0.000591526458975532,"SL1344_2244"
"SL1344_3074",-2.17511119576451,5.01668390946674,23.5884618854817,3.12862187717353e-05,0.00059281990396788,"pilT"
"SL1344_0698",-2.29987072248611,4.28761877796699,23.0534063884592,3.15274626241297e-05,0.000594827148908474,"SL1344_0698"
"SL1344_3007",-2.09849622337989,5.30752174997488,24.1457328105245,3.19358291599136e-05,0.000598918892135135,"stdB"
"SL1344_3304",-1.52427900597156,5.1284079325741,23.0034955095606,3.20168197569965e-05,0.000598918892135135,"yhcG"
"SL1344_0523",-2.40842104861242,4.94524872881546,23.9033568870725,3.26913884562892e-05,0.000606376977442393,"ylbE"
"SL1344_2315",0.818975921810899,7.16452211997735,22.9457665056392,3.25929099879959e-05,0.000606376977442393,"SL1344_2315"
"SL1344_3448",0.731801343646855,8.44267236393821,22.9002314586792,3.30550776830594e-05,0.00061054672896945,"trpS"
"SL1344_1925",-1.77699711058329,5.73427393464196,24.102016599027,3.42028042921409e-05,0.000629102626226994,"umuC"
"SL1344_2442",-1.72498187495449,5.10075065829122,22.7441556700267,3.46927470949682e-05,0.000635455484289501,"aegA"
"SL1344_1660",-3.52274988912768,4.03231399878599,23.0789077155302,3.65291773599901e-05,0.000666316446782225,"yciF"
"SL1344_0867",0.723364087204702,6.99173800823598,22.5319779459676,3.70586244429314e-05,0.000673180632442672,"artP"
"SL1344_2630",-0.708963328236339,7.42144036145127,22.3430050907736,3.93102376773778e-05,0.000711143229752069,"yfiN"
"SL1344_0750",-1.02955553486705,6.8229542234648,22.3752568933421,4.09444782887419e-05,0.00072873249065416,"galM"
"SL1344_1066",-1.25744758344873,5.91127446593708,22.2247510601338,4.07928044269677e-05,0.00072873249065416,"SL1344_1066"
"SL1344_2515",-1.87569946045631,6.846351598402,25.5376488122008,4.05431616098698e-05,0.00072873249065416,"csiE"
"SL1344_2634",-1.00957725105717,6.10647736704105,22.2128227255835,4.09456153757001e-05,0.00072873249065416,"SL1344_2634"
"SL1344_1240",-2.32247858660032,5.14979186208582,23.5482025771177,4.14788933994854e-05,0.000735246836226361,"astD"
"SL1344_2422",-2.19429138013796,4.64935602625181,22.3346769320828,4.20857878795875e-05,0.000743008528187415,"eutA"
"SL1344_1328",-2.28392244225723,4.38489627531324,22.2376491677089,4.26452771963393e-05,0.00074987455422043,"ssaC"
"SL1344_2353",-1.1307930065657,7.8536670675072,23.4306424130584,4.28773176198686e-05,0.000750950949230846,"aroC"
"SL1344_3295",0.705782198790366,7.04586691056535,22.0001858974752,4.37741569929967e-05,0.000763615849766721,"yhbJ"
"SL1344_1602",0.686044628946075,7.95241015907348,21.97700939532,4.40947712605529e-05,0.000766168436606287,"SL1344_1602"
"MgrR",1.23202202126348,10.0034154732782,23.7192594068555,4.51834206062846e-05,0.000781993373957586,"MgrR"
"SL1344_4448",-1.27108220764807,6.09868342958486,22.196290031501,4.53744185231525e-05,0.000782219387559915,"yjiO"
"SL1344_0605",0.769047963993089,7.13061319156623,21.783282835391,4.68743151062333e-05,0.00080491987971485,"rna"
"SL1344_0668",0.553809450405345,8.37725914526527,21.7651520049835,4.71438144388631e-05,0.000806397697561254,"glnS"
"SL1344_2171",0.653869705505312,7.06287062552435,21.6718559801279,4.85568491411732e-05,0.000825795189855128,"yeiG"
"SL1344_2404",-1.44232770937467,5.24355128469137,21.6655778190196,4.86535382557957e-05,0.000825795189855128,"cysA"
"SL1344_3854",-0.700769961793336,8.81331599206779,21.6474994878967,4.89331043574121e-05,0.000827345872135321,"yieO"
"SL1344_0561",-2.00332582518614,5.49871803543402,23.040679163079,5.10057521880892e-05,0.000859085389344214,"SL1344_0561"
"SL1344_0381",-0.958597800382201,7.52652986798943,21.9361469245434,5.13265680320315e-05,0.000861189286522178,"proC"
"SL1344_0447",-1.66654101861127,4.96054866528381,21.4457807703281,5.21708812136612e-05,0.000869739210475506,"comE1"
"SL1344_1490",-1.50601453692328,5.05853267093836,21.4421118962927,5.22318361159084e-05,0.000869739210475506,"SL1344_1490"
"SL1344_1467",-1.89739099059799,4.49032701021064,21.3483775689922,5.38150826564126e-05,0.000892721144745622,"hyaB2"
"SL1344_0055",-2.15712992170329,4.64290828292533,21.6082338146567,5.42998156736743e-05,0.000897375901133354,"SL1344_0055"
"SL1344_2446",-0.783119938368853,7.46373530386885,21.2653857509573,5.52594591887797e-05,0.00090981491608193,"dapE"
"SL1344_3191",-1.56519033582599,5.38282533969919,21.3740868533497,5.67780075618815e-05,0.000923390062800142,"oat"
"SL1344_3653",-1.64450828439842,4.44294485290979,21.1725454661992,5.69241826703454e-05,0.000923390062800142,"SL1344_3653"
"SL1344_4374",-2.41922601676139,4.28822339100669,21.5189342090272,5.65916517703707e-05,0.000923390062800142,"SL1344_4374"
"SL1344_P1_0061",0.695117766136864,8.80460255709695,21.1780497546274,5.68240139911139e-05,0.000923390062800142,"SL1344_P1_0061"
"SL1344_1287",0.888027594408956,6.25553257356817,21.0980689059328,5.82981266539158e-05,0.000942200605774315,"ydiR"
"SL1344_0864",0.888901359209943,6.78321658770446,20.9907490915166,6.03402677465708e-05,0.000954157615158005,"artM"
"SL1344_1175",-1.54991710890261,6.07255704933733,21.9623436072555,6.01130326648518e-05,0.000954157615158005,"rluB"
"SL1344_2366",-2.05854304238538,4.25839053779738,21.0056815416345,6.00516301465799e-05,0.000954157615158005,"pgtC"
"SL1344_3748",-1.33479519834056,5.18920534111744,21.0201582716433,5.97732015289527e-05,0.000954157615158005,"SL1344_3748"
"SL1344_3946",-0.686785506125366,8.19756678128003,20.9965827772976,6.02273301498809e-05,0.000954157615158005,"yihG"
"SL1344_4456",-0.979233329459658,7.16241928760611,21.3487944079022,6.01285555221473e-05,0.000954157615158005,"hsdM"
"SL1344_0946",-1.44423397298097,5.15508404704789,20.9721975892397,6.070091465427e-05,0.000956420146308856,"recEa"
"SL1344_1068",-2.63473858396539,3.27098238936917,20.9341072452607,6.1448600834384e-05,0.000964743033099829,"SL1344_1068"
"SL1344_3935",-0.919419076460045,6.5447044142257,20.9208024985605,6.17120641958653e-05,0.000965431438452043,"fadA"
"SL1344_3220",-1.57723021833156,4.91464777199218,20.8704311102147,6.27204541136143e-05,0.000977727362707264,"garK"
"SL1344_1942",-2.20868221299777,4.82748161706115,21.1824959297962,6.5973284291373e-05,0.00102480055740239,"SL1344_1942"
"SL1344_0669",-1.93577826211257,4.97033312608643,21.1068582963749,6.73393745083381e-05,0.00104233764203752,"ybfM"
"SL1344_1315",-2.70453968542177,4.30823247640692,21.0192782266892,6.85427505623663e-05,0.00104987432568698,"orf245"
"SL1344_2532",-1.53176693061528,5.25936334906059,20.6169131836343,6.80684081491518e-05,0.00104987432568698,"SL1344_2532"
"SL1344_4347",0.540079200764419,9.17829408206513,20.6013797787107,6.84114639719491e-05,0.00104987432568698,"ppa"
"SL1344_0075",-2.45071717041289,4.08885156259117,20.3559304746647,7.40831420479287e-05,0.00112495530066906,"caiT"
"SL1344_0123",0.565298890672365,7.65586268233319,20.3549974745497,7.4105630801744e-05,0.00112495530066906,"murE"
"SL1344_0593",-1.14596393647249,5.52001622191059,20.3477187941645,7.42813231713871e-05,0.00112495530066906,"ybdN"
"SL1344_3978",-1.25029275113473,5.66285802707039,20.3399988242411,7.44681511589393e-05,0.00112495530066906,"SL1344_3978"
"SL1344_0252",-0.881760167456048,8.52771324483094,20.6059412988135,7.73919383454229e-05,0.00116412707684339,"SL1344_0252"
"SL1344_P2_0025",-1.75399847869594,5.38771714170744,20.709392805223,7.75908174511175e-05,0.00116412707684339,"yccB"
"SL1344_0070",-1.65313546903836,4.35454374560621,20.1974033379259,7.80103561863534e-05,0.00116644056392928,"caiE"
"SL1344_1221",0.620014945853233,8.52528304784485,20.1817993444469,7.84087052987319e-05,0.00116775938890463,"mipA"
"SL1344_2268",0.899334273773861,6.72866119458555,20.1731734331243,7.86298405631873e-05,0.00116775938890463,"yfbG"
"SL1344_1995",-1.28025850386597,5.63053251376746,20.0786868400125,8.10959741983209e-05,0.00119274523045028,"cbiP"
"SL1344_3322",-1.33727084875228,4.55726883053862,20.0863789961049,8.08921652448487e-05,0.00119274523045028,"SL1344_3322"
"SL1344_4384",-2.05749237463073,7.08944762089076,23.3006752950032,8.11262110793071e-05,0.00119274523045028,"treC"
"SL1344_2365",-0.830753991502097,6.02404967913643,20.0317927295571,8.2350329012627e-05,0.00120670682113169,"pgtB"
"SL1344_2937",0.577525334012008,8.55467810934145,19.9957018220724,8.33297485188989e-05,0.00121700190860159,"relA"
"SL1344_1177",-1.40624517796933,6.35722844226083,21.108226655508,8.41876498165334e-05,0.00122545996223007,"SL1344_1177"
"SL1344_4054",-1.2447770030139,5.13091528127486,19.9170530975726,8.55072250452109e-05,0.0012405602683127,"SL1344_4054"
"SL1344_4228",0.772919624570733,7.3548287540776,19.7618402821146,8.99838844216165e-05,0.00130121432867574,"basS"
"SL1344_0788",-2.23450775546922,4.90842215352439,20.2849071663766,9.1735506802167e-05,0.001322194386565,"ybhO"
"SL1344_1460",-2.57380156814547,3.78577600604421,19.6812995650127,9.24044166552386e-05,0.00132748305757003,"hypA"
"SL1344_1440",0.859877213957943,5.75740051687161,19.6598290908413,9.30612970799231e-05,0.00133017218676827,"ydfH"
"SL1344_4281",-0.599682783424492,8.32805662485554,19.6554208854367,9.31967774168851e-05,0.00133017218676827,"yjeA"
"SL1344_2508",0.526169902894079,9.3071211859722,19.6267490199076,9.40831009942985e-05,0.00133847673777002,"suhB"
"SL1344_0959",-2.55333000990638,4.01024055645321,19.574895991163,9.57088477100736e-05,0.00135284917856426,"ninG"
"SL1344_4061",-2.16306147442876,4.67010480962637,19.9398829694109,9.56203466596548e-05,0.00135284917856426,"frwC"
"SL1344_4013",0.622964940838288,9.38375298354878,19.4961692700949,9.82345011188743e-05,0.00138409893243132,"cdh-a"
"SL1344_0876",-1.09441082612943,6.56887868034126,19.8581853702917,9.89143915398738e-05,0.00138922576744181,"hcp"
"SL1344_2663",-1.59550400740887,4.49611278068693,19.4644889018798,9.92707530318471e-05,0.00138979054244586,"SL1344_2663"
"SL1344_3639",-1.97678109222404,4.26227019567317,19.4491663121359,9.97761118016303e-05,0.00139243107136497,"lyxK"
"SL1344_2329",-1.50076716216504,4.17043947618509,19.4022962797691,0.000101338993874158,0.00140976650971772,"SL1344_2329"
"SL1344_3063",0.810500603725318,6.31959723363081,19.3495489890814,0.00010312902773026,0.00143014260536979,"yqgB"
"SL1344_4221",-1.53570112533224,7.06197839967295,21.3550992044806,0.000106567558696034,0.00147317920763448,"SC4B5.11c"
"SL1344_2893",-2.45848314952715,4.04452618794426,19.2314163914197,0.000107261048349703,0.00147811776973446,"SL1344_2893"
"SL1344_0518",-2.10012756835806,4.6698543526566,19.76102574575,0.000107617715382985,0.00147839836507376,"glxK"
"SL1344_1489",-1.72079399639448,5.3392934592621,19.7449851840536,0.00010891744313675,0.00147904366915115,"SL1344_1489"
"SL1344_1916",0.863857945347929,6.3492616693644,19.1841689636597,0.000108962613399666,0.00147904366915115,"SL1344_1916"
"SL1344_1949",-1.42148382149777,4.87517989099262,19.1775549317162,0.000109203090812294,0.00147904366915115,"SL1344_1949"
"SL1344_3132",0.661074568456303,7.76575395471692,19.1736056594379,0.000109346950062357,0.00147904366915115,"exbD"
"SL1344_3341",0.577458177109881,7.56146924424265,19.1876896773573,0.000108834834566692,0.00147904366915115,"yhdP"
"SL1344_1656",-1.80524337350131,6.31051848910958,21.2241503349822,0.000110968131933896,0.00149636781589389,"trpC"
"SL1344_2361",0.689901147985482,8.33573890180284,19.0753484066862,0.000112991781909779,0.00151743131820992,"vacJ"
"SL1344_3630",0.780988197180123,6.86621118728092,19.0692944719458,0.000113220535116664,0.00151743131820992,"avtA"
"SL1344_3342",0.588550254407067,7.65538657037234,19.0583737802307,0.000113634428967188,0.00151834939130626,"cafA"
"CsrB",0.693811243064564,12.87315140606,19.0150268145749,0.000115293208967599,0.00153584529279262,"CsrB"
"SL1344_4255",0.649012726107263,7.93864068871995,19.0036302666417,0.000115733586699501,0.0015370539188248,"phoN"
"SL1344_0122",0.920279437088504,10.4594001501959,19.3975783192834,0.000116523816438866,0.00153937007319035,"ftsI"
"SL1344_1561",-1.42128587053846,5.28645695470233,18.9811287757449,0.000116608333569697,0.00153937007319035,"sseJ"
"SL1344_2270",0.849615850198206,6.58453536150896,18.897520208287,0.000119920707656677,0.00157835757742141,"arnT"
"SL1344_1997",-1.79082324874533,4.25806239529678,18.7832387343902,0.000124611002397249,0.00162809340881858,"cbiQ"
"SL1344_2479",-1.72011794434592,4.72589443339372,18.7784769371348,0.000124810618464937,0.00162809340881858,"sinH"
"SL1344_3933",0.615297898375374,8.23698952925865,18.7932960609528,0.000124190510698572,0.00162809340881858,"fre"
"SL1344_P2_0011",-0.954737925522373,6.35730075659821,18.7512014129277,0.000125960587340471,0.0016382329643453,"yagA"
"SL1344_0058",-1.75778331673746,5.61812615067212,19.7479754269198,0.000126830383042566,0.00164467953939563,"SL1344_0058"
"SL1344_3366",-0.720105409653373,8.2543428796766,18.7031591057703,0.000128013592097503,0.00165514044370772,"yrdA"
"SL1344_P2_0066",-1.37312742743341,5.37272011839415,18.6831488598696,0.000128879163665473,0.0016614451714763,"traO"
"SL1344_0563",-2.54378216663129,3.6977283854574,18.6217181943797,0.000131575530133089,0.00169124570311421,"manY"
"SL1344_0672",-1.66708151620349,4.10025784568658,18.4818986834648,0.000137938775640011,0.00175784310961823,"SL1344_0672"
"SL1344_0702",-2.94076721638467,3.79162309558748,18.4729682627985,0.00013835616831845,0.00175784310961823,"SL1344_0702"
"SL1344_0844",-0.934681146950551,6.37614064275858,18.4731656260658,0.00013834692939745,0.00175784310961823,"SL1344_0844"
"SL1344_1286",-1.35670579839896,4.99633011388881,18.4792444538522,0.000138062689809852,0.00175784310961823,"ydiS"
"SL1344_0609",-2.1557517002811,4.3134377114421,18.4053278313909,0.000141561509696931,0.00179179558908524,"citF"
"SL1344_1833",0.82820605907449,7.92859951099304,18.653279983798,0.000141843690855702,0.00179179558908524,"ruvC"
"SL1344_0987",-1.20160808103131,6.25724196190032,18.8775335899735,0.000143700204423604,0.00180096953507319,"SL1344_0987"
"SL1344_2335",0.574481361634237,8.91509385617944,18.3625279118259,0.000143630428810106,0.00180096953507319,"accD"
"SL1344_4036",-1.42356752068946,5.61407732822508,18.7042822061681,0.000143798977891422,0.00180096953507319,"glpF"
"SL1344_0916",-1.26537919240695,6.16616218269658,18.836563213674,0.000145191950208957,0.00181324946908686,"ycaL"
"SL1344_0937",0.584259785618329,8.70354762122562,18.3212232275805,0.000145657578537806,0.00181391137465211,"asnCa"
"SL1344_P1_0078",1.37091606853125,4.8085290430347,18.3075094254504,0.000146337333531234,0.00181722858249521,"SL1344_P1_0078"
"SL1344_3501",-0.828993597174218,7.24321873973318,18.2961160403367,0.000146904637304752,0.00181913460730053,"glgP"
"SL1344_4478",-2.24259750773814,4.10095337631394,18.202789108798,0.00015164059456751,0.00187093004088938,"yjjQ"
"SL1344_P2_0050",-1.03261268461048,6.07181930445972,18.1970208966043,0.000151938586123182,0.00187093004088938,"trbC"
"SL1344_3505",-1.18247689433358,7.68936738487342,19.6283644293615,0.000155102162943708,0.00190455058184509,"glgB"
"SL1344_3226",-1.81710724471619,4.42835221433803,18.0848627754514,0.000157858276340109,0.00193299438103375,"gatY"
"SL1344_2626",-0.656412213535219,7.20873066911623,18.0282198740544,0.000160940654162915,0.0019634886455099,"SL1344_2626"
"SL1344_3506",0.581272298213282,6.97963452186776,18.0227460270801,0.000161241901962938,0.0019634886455099,"asd"
"SL1344_4385",-1.34793220847384,5.16528709050185,18.0019347271241,0.000162392716862296,0.00197203973294656,"treB"
"SL1344_2253",-1.88551599555666,4.51281234446979,17.9824509080811,0.00016347804446989,0.00197975064322213,"glpA"
"SL1344_2259",-1.82647503928308,4.09454301042595,17.9078512847723,0.000167705396624822,0.00202536517462285,"yfaV"
"SL1344_2342",-2.72324382946838,3.39071711495479,17.879734501995,0.000169328730681922,0.00203936739747323,"SL1344_2342"
"SL1344_1157",0.713999004620594,6.56054037576977,17.8424332171605,0.000171508173901873,0.00205997249309463,"ycfX"
"SL1344_0444",0.576689743840769,10.1645131409204,17.8284767317542,0.000172331277594804,0.00206421879102659,"lon"
"STnc1210",-1.81716969707684,4.06850598578883,17.7879870199674,0.000174743079872596,0.00208742005195633,"STnc1210"
"SL1344_4395",-2.68923508684926,4.98204317253104,19.1112739597844,0.000175280783101672,0.00208816889570447,"SL1344_4395"
"SL1344_1473",-1.88254405989887,4.58457895975858,17.7665124718481,0.000176036774727795,0.00209116926863746,"pqaA"
"SL1344_4468",-2.53076141326441,4.2537375167838,18.1259769156994,0.000176484030633417,0.00209116926863746,"SL1344_4468"
"SL1344_1225",0.509562620572781,10.1365066311305,17.7427963454093,0.000177477355543937,0.00209282942228835,"gapA"
"SL1344_2289",-1.09215085454546,5.89464710078909,17.7411751045349,0.000177576290835658,0.00209282942228835,"nuoJ"
"SL1344_0440",0.708689444952886,7.67567133290742,17.7046116256944,0.000179823206518703,0.00210800750894992,"bolA"
"SL1344_0972",-1.33935749138281,5.72274737756,18.0337432465318,0.000179384326139008,0.00210800750894992,"SL1344_0972"
"SL1344_3716",-1.50155700861539,5.32228186554836,17.8170511119465,0.000182860282017757,0.00213790904188845,"yicJ"
"SL1344_2691",-2.69880865684857,4.22615283629547,18.1446250550412,0.000183618139898507,0.002141075180355,"SL1344_2691"
"SL1344_2265",0.684923130621785,6.49608548157458,17.6169227636497,0.000185336048530308,0.00215538960142655,"ais"
"STnc1110",0.721447735279351,6.96493461154829,17.5952782134985,0.000186724280843357,0.00216580458730185,"STnc1110"
"SL1344_3545",0.57692512349789,7.69529632350981,17.5026088835749,0.000192794151510359,0.00223032392115668,"SL1344_3545"
"SL1344_3467",-0.898773315394828,7.5613334005325,17.8200911108732,0.000196911371773991,0.00227197477773875,"pckA"
"SL1344_0048",0.702879423512709,7.03973348460303,17.4222191596415,0.000198229789267746,0.00227524322094259,"lspA"
"SL1344_2914",-1.33970624257676,5.11843969147043,17.4275755392814,0.000197862590327211,0.00227524322094259,"cysD"
"SL1344_2667",-2.40363134372367,3.79629791880952,17.3896839589364,0.000200475824365845,0.00229503053102149,"gpU"
"SL1344_3528",-1.25989630885199,5.93094726369605,17.7321501164056,0.00020118479358513,0.0022971645522084,"livM"
"SL1344_0840",0.567281360883805,7.11291695975306,17.3297211361152,0.000204686526352091,0.00233109318612381,"deoR"
"GlmZ",0.872155191991181,11.1957519188573,17.5370791725235,0.000210740280297882,0.00239383532865501,"GlmZ"
