"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"SL1344_1021",0.286750305213271,4.87776469973129,0.768677737187945,0.386824936608863,0.999366524090095,0.999366524090095
"SL1344_1022",-0.485714256585068,4.71513814090612,2.31256288589465,0.1376473349979,0.999366524090095,0.999366524090095
"yccK",0.0777555868456944,7.84956062882829,0.168218332513773,0.684448992094318,0.999366524090095,0.999366524090095
"pipA",-0.156413001335453,6.92834604292708,0.642608112466817,0.428376470950032,0.999366524090095,0.999366524090095
"pipB",0.342297009701009,4.40478896813914,0.261353459129464,0.612520484737628,0.999366524090095,0.999366524090095
"pipC",-0.0146258990948427,4.46590539869513,0.000376002726057529,0.984704025969335,0.999366524090095,0.999366524090095
"sopB",0.336907107560137,6.09593464140122,0.469379138365631,0.500328513534881,0.999366524090095,0.999366524090095
"pipD",-0.0457197047399113,5.5149019076473,0.0325220558883649,0.857965235862738,0.999366524090095,0.999366524090095
"copS",-0.00865076816862256,6.05733046056952,0.000822287511378607,0.977292260471159,0.999366524090095,0.999366524090095
"copR",-0.131975282832448,5.39456684655588,0.169127325239399,0.68351733674268,0.999366524090095,0.999366524090095
"SL1344_1036",-0.0294946766508318,5.12393784205776,0.0136864323170963,0.907562214511097,0.999366524090095,0.999366524090095
"hpaC",-0.0465694525448888,3.85870707621636,0.0127258646650419,0.910850379704938,0.999366524090095,0.999366524090095
"hpaB",0.854052137425455,4.31982030450414,2.91546762838397,0.096919594021293,0.999366524090095,0.999366524090095
"hpaR",-0.4884559035043,5.71060149889022,1.09611160703448,0.303653783171402,0.999366524090095,0.999366524090095
"hpaE",0.0999427347182803,4.51755730182768,0.0236482872182918,0.878781539506881,0.999366524090095,0.999366524090095
"hpaH",-0.0314523790398823,6.20558601738186,0.00424284474698871,0.94865268735501,0.999366524090095,0.999366524090095
"hpaA",-0.453905923360773,6.09408152431646,1.09302930382942,0.306413531566407,0.999366524090095,0.999366524090095
"SL1344_1048",0.406589777826772,4.82684217464535,1.86155694803978,0.181475024294546,0.999366524090095,0.999366524090095
"yccD",-0.0884779502532148,4.17759032297648,0.044253146714598,0.83464830925551,0.999366524090095,0.999366524090095
"cbpA",0.238944403352822,5.64142113831009,0.930145607237484,0.34168555697337,0.999366524090095,0.999366524090095
"scsA",0.00309655870439367,6.92347264808162,0.000296049003603231,0.986373539101717,0.999366524090095,0.999366524090095
"scsB",0.482651205974619,4.89362921705256,2.10622866791907,0.155933465127224,0.999366524090095,0.999366524090095
"agp",-0.253897324820938,4.9451638142421,0.890838318558851,0.351958736350442,0.999366524090095,0.999366524090095
"yccJ",0.134258288343732,3.48661450069961,0.0575047803789027,0.81193469248193,0.999366524090095,0.999366524090095
"wrbA",-0.201075283630273,4.48238270898409,0.273880447047773,0.604160203409398,0.999366524090095,0.999366524090095
"ycdC",0.182539518914952,6.22825292422855,1.12233251085505,0.296940585576537,0.999366524090095,0.999366524090095
"SL1344_1061",0.00245892112198201,5.85113857234778,0.000159512350566611,0.989997498959956,0.999366524090095,0.999366524090095
"putA",-0.00160274445576231,6.43754319064763,7.19028544518687e-05,0.993284303781383,0.999366524090095,0.999366524090095
"putP",0.0530333684981078,7.03530001542242,0.0860430742600425,0.771065456108087,0.999366524090095,0.999366524090095
"phoH",0.419381920213101,4.48539103660771,1.54954557338818,0.221777762099766,0.999366524090095,0.999366524090095
"SL1344_1065",0.228647696644577,6.60508432614134,1.4160387973223,0.24236074923492,0.999366524090095,0.999366524090095
"SL1344_1066",0.43677728541717,5.91127446593708,2.00776833328679,0.165661343671545,0.999366524090095,0.999366524090095
"SL1344_1068",0.0358860731454471,3.27098238936917,0.00280136055681749,0.958101438931424,0.999366524090095,0.999366524090095
"SL1344_1070",-0.326436900631863,5.23270969627167,0.658276103407322,0.422970064780298,0.999366524090095,0.999366524090095
"SL1344_1071",0.0595790384427922,5.34205274909439,0.049058756093079,0.826044061151417,0.999366524090095,0.999366524090095
"ycdW",-0.184677026889783,6.81260847529481,1.24365517605095,0.272646352127437,0.999366524090095,0.999366524090095
"ycdX",-0.192969105690306,6.87587838546,1.32613757336277,0.257586846616851,0.999366524090095,0.999366524090095
"ycdY",-0.236991626689102,5.31885135339039,1.06750748660672,0.308856776481029,0.999366524090095,0.999366524090095
"ycdZ",0.00839485736548528,7.17698845101494,0.00274711598950784,0.958508690405948,0.999366524090095,0.999366524090095
"csgG",0.0825686319475313,4.05947561202924,0.0434954808660535,0.83604875708836,0.999366524090095,0.999366524090095
"csgD",0.436308159498669,4.63064453947035,0.280302129029096,0.60025791310545,0.999366524090095,0.999366524090095
"csgA",-0.0644420093475524,4.91516859821296,0.0463810989439825,0.830780815208419,0.999366524090095,0.999366524090095
"csgC",0.18313740412302,5.62948662752912,0.490284577936319,0.488599701842604,0.999366524090095,0.999366524090095
"ymdA",-0.197310387142937,4.06743872216747,0.274330949197096,0.603864133845537,0.999366524090095,0.999366524090095
"SL1344_1084",0.129055705454139,5.06443512323223,0.173463456730632,0.67968899965695,0.999366524090095,0.999366524090095
"ymdC",0.0369919824075599,6.02546725743932,0.0446691400474599,0.833884725871595,0.999366524090095,0.999366524090095
"mdoC",-0.0651777236157276,5.82301877924041,0.103046492578919,0.750183455718507,0.999366524090095,0.999366524090095
"mdoG",0.0272768399666633,7.91499217662669,0.0448170721073409,0.833614083605138,0.999366524090095,0.999366524090095
"mdoH",0.00570270934317515,7.96915863085491,0.0013728803676896,0.970661535724881,0.999366524090095,0.999366524090095
"yceK",-0.175825501337267,4.13402326886773,0.194648328953956,0.661889429909315,0.999366524090095,0.999366524090095
"msyB",0.41055005525138,4.32493816383264,1.00208847354568,0.32392964814115,0.999366524090095,0.999366524090095
"yceE",0.0853893207013278,4.98490147804365,0.115909615091154,0.735624137865106,0.999366524090095,0.999366524090095
"htrB",0.103534766576995,7.3361045588174,0.535997873488904,0.469150247720476,0.999366524090095,0.999366524090095
"yceA",-0.162542529839225,8.52658257917341,1.27428956891487,0.266924272001449,0.999366524090095,0.999366524090095
"yceI",-0.0510991995562929,4.82465746565929,0.0308201601812807,0.861691356940852,0.999366524090095,0.999366524090095
"yceJ",-0.169216791849962,3.90927598974426,0.194417688255174,0.662076827293355,0.999366524090095,0.999366524090095
"solA",-0.224170626305691,6.70087258584528,1.02278211757457,0.319056324113626,0.999366524090095,0.999366524090095
"bssS",-0.202256159485268,6.10246417385582,0.851375056083801,0.362713726049083,0.999366524090095,0.999366524090095
"dinI",0.146146051599655,6.57558660981476,0.486893253475415,0.490096404429622,0.999366524090095,0.999366524090095
"pyrC",-0.0673141278502133,6.21970262604053,0.153541801624477,0.697636945566235,0.999366524090095,0.999366524090095
"yceB",0.00804949398878633,5.96985827325961,0.00225107525361243,0.962437835920412,0.999366524090095,0.999366524090095
"grxB",-0.0383462401047499,5.60541616254869,0.028778438975261,0.866304449598196,0.999366524090095,0.999366524090095
"yceL",-0.304973883127543,5.00478092262009,1.36013138256614,0.251690582750629,0.999366524090095,0.999366524090095
"mviM",-0.000342132240120209,5.46239164878429,2.02453845044277e-06,0.998873097870765,0.999366524090095,0.999366524090095
"mviN",-0.158517124380581,7.25785374398493,1.02091758434244,0.319491328615263,0.999366524090095,0.999366524090095
"flgN",-0.161449286635057,6.77889517351757,0.561786879994409,0.45889915526162,0.999366524090095,0.999366524090095
"flgM",-0.187377749269618,6.78123762084957,0.345969854046632,0.561860043292957,0.999366524090095,0.999366524090095
"flgA",0.0280795007903297,7.62348605903188,0.0330361884875343,0.856859508684171,0.999366524090095,0.999366524090095
"flgB",0.112426325011391,7.59629970833703,0.370358714742535,0.546954907817386,0.999366524090095,0.999366524090095
"flgC",0.0632653111304906,5.69159073759484,0.064135397077173,0.801611687033527,0.999366524090095,0.999366524090095
"flgD",-0.0206275454440117,6.58453388164159,0.00842474956843972,0.927438315311448,0.999366524090095,0.999366524090095
"flgE",-0.142295123683455,7.13648096389229,0.696885648590509,0.409702990642293,0.999366524090095,0.999366524090095
"flgF",-0.0301151495150853,6.23546008108636,0.0144301270272001,0.90514214182242,0.999366524090095,0.999366524090095
"flgG",-0.123528426114823,6.8167404250752,0.293572077905791,0.591870866161854,0.999366524090095,0.999366524090095
"flgH",-0.0397614715675154,5.64395592902297,0.0223118054241383,0.882149690052225,0.999366524090095,0.999366524090095
"flgI",0.166478162276682,6.20733429840814,0.472272926385156,0.496896060360504,0.999366524090095,0.999366524090095
"flgJ",-0.0701106544368353,5.80071443881101,0.0841216168544103,0.773562423137821,0.999366524090095,0.999366524090095
"flgK",-0.0347049971593509,8.19079198735066,0.0174949918649786,0.895837337025763,0.999366524090095,0.999366524090095
"flgL",-0.0260031131197895,7.17851181511732,0.00674577637477313,0.93523838464167,0.999366524090095,0.999366524090095
"rne",0.0878361650121081,8.69057572501453,0.319375131796525,0.575721347016693,0.999366524090095,0.999366524090095
"rluC",0.0424400747030639,8.10757568556623,0.125604205402464,0.725239025681345,0.999366524090095,0.999366524090095
"SL1344_1124",0.383603583146519,5.60434507259901,2.44499280918402,0.127230330882519,0.999366524090095,0.999366524090095
"SL1344_1125",0.172226745962394,4.18491393149316,0.229914848886654,0.634679822493659,0.999366524090095,0.999366524090095
"maf-a",-0.0857548490662003,5.38126241095496,0.13785147593163,0.712747139803178,0.999366524090095,0.999366524090095
"yceD",-0.0656508035159415,11.3344345193605,0.299781129137183,0.587622764034651,0.999366524090095,0.999366524090095
"rpl32",-0.241259953899005,10.9985036497312,2.24567115057611,0.14328541948247,0.999366524090095,0.999366524090095
"plsX",-0.193960318075303,9.39226275640112,2.39330998109833,0.131182762982535,0.999366524090095,0.999366524090095
"fabH",-0.212185599611068,8.27285313795285,3.00265309626813,0.0922589200216555,0.999366524090095,0.999366524090095
"fabD",-0.068213129819824,8.50135913445435,0.286654466940065,0.595883353206947,0.999366524090095,0.999366524090095
"fabG",-0.23681562355817,9.22100321437994,1.71091997864246,0.199778664954354,0.999366524090095,0.999366524090095
"acpP",-0.0336881248004207,11.781831588581,0.0554526305260429,0.8152564018567,0.999366524090095,0.999366524090095
"fabF",-0.0495371403018981,10.0321515278824,0.0969501251886971,0.757436119034244,0.999366524090095,0.999366524090095
"pabC",-0.00895309937653932,6.86136548086902,0.00367786382587644,0.951999348108303,0.999366524090095,0.999366524090095
"tmk",-0.288030804767295,5.67606855083746,1.6760918616711,0.204232871205606,0.999366524090095,0.999366524090095
"holB",0.138213629498668,6.1989398855845,0.593433505164724,0.446453963104867,0.999366524090095,0.999366524090095
"ycfH",0.218672389574768,6.23379448304885,1.70234958586678,0.200808453599921,0.999366524090095,0.999366524090095
"ptsG",-0.134592054926635,7.98281122733692,0.602213905584524,0.443139346836724,0.999366524090095,0.999366524090095
"fhuE",-0.274864306979345,7.81709911989653,0.492963252364776,0.490051261930025,0.999366524090095,0.999366524090095
"ycfF",-0.395991472599379,5.83711102586542,2.596596650996,0.116408098225067,0.999366524090095,0.999366524090095
"ycfL",-0.366787754388227,4.94053804328565,2.00014234660988,0.166444406882636,0.999366524090095,0.999366524090095
"ycfM",-0.307000129445171,5.51056729634597,1.91087313802492,0.175947129698844,0.999366524090095,0.999366524090095
"nagZ",0.193067194929073,5.65823131769777,0.904810462785591,0.348258294251852,0.999366524090095,0.999366524090095
"ycfP",0.00430907665839466,5.64871466485227,0.000350007372100532,0.985183833589457,0.999366524090095,0.999366524090095
"ndh",-0.0359000548474181,8.02604962085897,0.0627454989731605,0.803726778658257,0.999366524090095,0.999366524090095
"ycfJ",0.0890824829425402,4.32776307322704,0.102376185643883,0.750969105481917,0.999366524090095,0.999366524090095
"ycfQ",-0.182082341570595,6.31722383711818,1.13971767158982,0.29328958729376,0.999366524090095,0.999366524090095
"ycfR",-0.177605512282078,7.49790512854617,1.13624192001108,0.294014756490815,0.999366524090095,0.999366524090095
"ycfS",0.202799451522059,6.10773450260852,1.06340324265096,0.309774318785448,0.999366524090095,0.999366524090095
"mfd",0.00755133958453644,7.52967758350254,0.00282026706845254,0.957960425363312,0.999366524090095,0.999366524090095
"ycfU",0.0334258076158778,7.53354363965375,0.059091096617731,0.80940979428878,0.999366524090095,0.999366524090095
"lolD",-0.287321342972636,5.62283400977104,1.56121812833907,0.220083565504161,0.999366524090095,0.999366524090095
"ycfW",-0.0333958221920381,6.91161735339089,0.0451650190211414,0.832979349767834,0.999366524090095,0.999366524090095
"ycfX",-0.1336496121254,6.56054037576977,0.673107554565245,0.417727781956132,0.999366524090095,0.999366524090095
"cobB",-0.0927244972331293,7.06897697845041,0.401563599989937,0.530554587099518,0.999366524090095,0.999366524090095
"potD",-0.2645498638232,7.75918222654622,2.37015208336834,0.132999915577105,0.999366524090095,0.999366524090095
"potC",-0.0596315269220069,6.52900602441927,0.0791950829758225,0.780109562119472,0.999366524090095,0.999366524090095
"potB",-0.0396957859831725,6.78363035563215,0.0672995024892788,0.796886076339841,0.999366524090095,0.999366524090095
"potA",-0.144003373229035,7.24081739048001,1.12441878239097,0.296499294223362,0.999366524090095,0.999366524090095
"pepT",0.0123638783054565,4.57096311384871,0.00152096491754899,0.969120547318826,0.999366524090095,0.999366524090095
"SL1344_1165",-0.0528055054164964,6.00720312789652,0.0601767512652469,0.807702447483012,0.999366524090095,0.999366524090095
"SL1344_1166",-0.299316320307942,3.73718669050065,0.565915687404311,0.457101701465358,0.999366524090095,0.999366524090095
"ycfD",0.168471706764665,6.74298105434742,1.3159059590874,0.259395946109969,0.999366524090095,0.999366524090095
"purB",-0.133086963213825,6.64016692549192,0.57879641039005,0.452067674648819,0.999366524090095,0.999366524090095
"ycfC",0.085438665062213,6.71993317875824,0.272007957241011,0.605394151202911,0.999366524090095,0.999366524090095
"mnmA",-0.133449339548395,9.45702442176091,0.242443348334954,0.626718462453948,0.999366524090095,0.999366524090095
"SL1344_1174",-0.211816040551802,3.61422521509113,0.171535786495792,0.681371148446661,0.999366524090095,0.999366524090095
"rluB",-0.195672149635947,6.07255704933733,0.31799167604307,0.57713602879989,0.999366524090095,0.999366524090095
"icdA",-0.0994748304463561,6.90573476290899,0.326401232066188,0.571571414919239,0.999366524090095,0.999366524090095
"SL1344_1177",-0.0986632990081331,6.35722844226083,0.0779135229797706,0.782198564206272,0.999366524090095,0.999366524090095
"msgA",0.0582407596150061,7.07181460246069,0.106893890806804,0.745727774397799,0.999366524090095,0.999366524090095
"envE",-0.19212883086024,5.80483340262218,0.823146635506666,0.370694880302234,0.999366524090095,0.999366524090095
"cspH",-0.163479798688456,5.91469156251566,0.602001962552036,0.443218897140828,0.999366524090095,0.999366524090095
"pliC",-0.0943508837765519,5.21690676530386,0.161729859567856,0.690104686189533,0.999366524090095,0.999366524090095
"SL1344_1186",-0.239891893801706,5.52399127081936,0.245999807678726,0.624483223878102,0.999366524090095,0.999366524090095
"SL1344_1187",-0.208623420944653,6.42556123083998,1.138772550507,0.293486540399101,0.999366524090095,0.999366524090095
